ip,endpoint,status,timestamp,execution_time,rows_scanned,joins_count,line_number,reason
192.168.186.131,/search,200,2026-03-23 16:15:33.429354,300,-100.0,,9049,Invalid rows_scanned
172.16.158.56,/profile,999,2026-03-23 16:15:33.429354,722,,4.0,9052,Invalid status
192.168.127.118,/api/data,999,2026-03-23 16:15:33.543756,-216,,,9053,Invalid execution_time
10.0.155.10,/api/data,999,2026-03-23 16:15:33.543756,230,,3.0,9055,Invalid status
10.0.149.168,/login,999,2026-03-23 16:15:33.823676,384,,5.0,9058,Invalid status
10.0.125.228,/checkout,200,2026-03-23 16:15:37.145431,-242,,5.0,9091,Invalid execution_time
192.168.204.15,/checkout,999,2026-03-23 16:15:37.263453,20,,3.0,9092,Invalid status
172.16.179.114,/checkout,999,2026-03-23 16:15:37.881871,774,3145.0,1.0,9099,Invalid status
192.168.98.128,/api/data,200,2026-03-23 16:15:38.341207,-125,54.0,3.0,9105,Invalid execution_time
10.0.177.227,/profile,999,2026-03-23 16:15:40.192251,355,219.0,4.0,9123,Invalid status
172.16.35.17,/checkout,999,2026-03-23 16:15:40.751419,666,,2.0,9127,Invalid status
10.0.48.72,/login,200,2026-03-23 16:15:41.050296,-543,,,9131,Invalid execution_time
172.16.33.71,/search,999,2026-03-23 16:15:41.180191,777,959.0,,9137,Invalid status
192.168.132.171,/login,999,2026-03-23 16:15:41.180191,263,981.0,2.0,9138,Invalid status
192.168.211.148,/profile,200,2026-03-23 16:15:41.729915,-334,1383.0,2.0,9145,Invalid execution_time
192.168.208.120,/search,999,2026-03-23 16:15:41.729915,385,2221.0,,9146,Invalid status
10.0.75.194,/api/data,999,2026-03-23 16:15:42.937170,368,,,9159,Invalid status
192.168.52.196,/search,999,2026-03-23 16:15:44.047002,463,3380.0,1.0,9171,Invalid status
172.16.206.198,/search,999,2026-03-23 16:15:44.310747,345,,4.0,9173,Invalid status
192.168.34.132,/checkout,200,2026-03-23 16:15:44.310747,-236,,,9176,Invalid execution_time
192.168.250.226,/checkout,999,2026-03-23 16:15:44.785644,350,,4.0,9181,Invalid status
172.16.76.233,/login,999,2026-03-23 16:15:44.785644,613,-100.0,,9184,Invalid status
10.0.44.27,/api/data,200,2026-03-23 16:15:44.975565,-536,,,9185,Invalid execution_time
10.0.130.14,/search,999,2026-03-23 16:15:45.220222,326,3938.0,,9189,Invalid status
192.168.60.42,/checkout,404,2026-03-23 16:15:45.864188,477,-100.0,5.0,9195,Invalid rows_scanned
192.168.183.37,/profile,999,2026-03-23 16:15:46.857618,133,,4.0,9202,Invalid status
10.0.109.9,/login,999,2026-03-23 16:15:47.548639,431,3671.0,,9208,Invalid status
10.0.12.114,/checkout,999,2026-03-23 16:15:48.459731,400,1639.0,2.0,9217,Invalid status
192.168.196.172,/login,999,2026-03-23 16:15:48.459731,100,1875.0,,9218,Invalid status
192.168.179.66,/login,999,2026-03-23 16:15:49.353895,397,,,9233,Invalid status
10.0.254.29,/search,200,2026-03-23 16:15:51.780950,-397,4870.0,1.0,9264,Invalid execution_time
172.16.91.147,/login,200,2026-03-23 16:15:52.140492,454,-100.0,1.0,9266,Invalid rows_scanned
172.16.75.1,/api/data,200,2026-03-23 16:15:52.140492,-658,,2.0,9267,Invalid execution_time
192.168.31.31,/checkout,200,2026-03-23 16:15:52.140492,-527,,3.0,9269,Invalid execution_time
172.16.78.34,/login,999,2026-03-23 16:15:53.762669,833,,,9287,Invalid status
192.168.5.90,/api/data,200,2026-03-23 16:15:55.028849,-221,-100.0,1.0,9305,Invalid execution_time
10.0.124.172,/checkout,200,2026-03-23 16:15:55.738967,469,-100.0,,9315,Invalid rows_scanned
192.168.88.61,/search,200,2026-03-23 16:15:56.085482,465,-100.0,2.0,9316,Invalid rows_scanned
10.0.119.254,/checkout,999,2026-03-23 16:15:56.771080,633,660.0,,9325,Invalid status
10.0.8.59,/api/data,200,2026-03-23 16:15:56.879166,654,-100.0,1.0,9328,Invalid rows_scanned
172.16.103.253,/profile,200,2026-03-23 16:15:57.049706,-637,4351.0,5.0,9332,Invalid execution_time
10.0.117.120,/profile,200,2026-03-23 16:15:57.564220,-381,,3.0,9337,Invalid execution_time
10.0.47.156,/profile,999,2026-03-23 16:15:57.889815,546,3286.0,,9338,Invalid status
192.168.107.85,/login,200,2026-03-23 16:16:01.155997,-412,875.0,5.0,9384,Invalid execution_time
10.0.99.3,/profile,999,2026-03-23 16:16:01.587031,514,3986.0,2.0,9388,Invalid status
172.16.222.159,/login,500,2026-03-23 16:16:01.998174,736,-100.0,,9396,Invalid rows_scanned
172.16.181.97,/search,999,2026-03-23 16:16:02.314984,428,3249.0,,9402,Invalid status
10.0.95.192,/profile,200,2026-03-23 16:16:02.491523,693,-100.0,,9405,Invalid rows_scanned
172.16.102.251,/profile,200,2026-03-23 16:16:02.800592,-564,4025.0,,9406,Invalid execution_time
10.0.52.88,/login,999,2026-03-23 16:16:03.222452,616,,4.0,9416,Invalid status
172.16.47.99,/search,200,2026-03-23 16:16:03.397308,-562,1469.0,3.0,9420,Invalid execution_time
10.0.178.123,/login,200,2026-03-23 16:16:04.078676,867,-100.0,,9429,Invalid rows_scanned
192.168.23.128,/login,200,2026-03-23 16:16:05.570159,-483,,1.0,9446,Invalid execution_time
172.16.239.70,/profile,500,2026-03-23 16:16:05.746778,599,-100.0,4.0,9450,Invalid rows_scanned
172.16.195.184,/api/data,200,2026-03-23 16:16:06.164389,-355,3599.0,,9455,Invalid execution_time
172.16.250.91,/profile,999,2026-03-23 16:16:08.151634,824,263.0,1.0,9482,Invalid status
172.16.118.235,/search,999,2026-03-23 16:16:08.736691,870,4901.0,,9491,Invalid status
172.16.80.144,/login,500,2026-03-23 16:16:08.867067,651,-100.0,,9494,Invalid rows_scanned
10.0.248.44,/login,200,2026-03-23 16:16:10.031205,377,-100.0,3.0,9508,Invalid rows_scanned
192.168.6.233,/profile,999,2026-03-23 16:16:10.679883,102,3035.0,1.0,9513,Invalid status
10.0.191.163,/api/data,200,2026-03-23 16:16:11.550553,-692,1185.0,,9521,Invalid execution_time
172.16.211.192,/search,200,2026-03-23 16:16:11.550553,-348,,5.0,9522,Invalid execution_time
10.0.59.58,/login,200,2026-03-23 16:16:11.752216,641,-100.0,2.0,9526,Invalid rows_scanned
172.16.7.168,/checkout,999,2026-03-23 16:16:12.621407,479,1722.0,,9535,Invalid status
10.0.70.223,/checkout,200,2026-03-23 16:16:13.875962,688,-100.0,,9547,Invalid rows_scanned
192.168.86.2,/profile,200,2026-03-23 16:16:14.167406,391,-100.0,,9550,Invalid rows_scanned
192.168.224.52,/search,999,2026-03-23 16:16:14.707050,300,1948.0,3.0,9561,Invalid status
192.168.44.70,/search,999,2026-03-23 16:16:17.363660,506,,1.0,9589,Invalid status
172.16.219.33,/profile,200,2026-03-23 16:16:18.868756,-587,,,9599,Invalid execution_time
192.168.248.206,/api/data,500,2026-03-23 16:16:19.608032,-568,,,9608,Invalid execution_time
172.16.47.45,/login,200,2026-03-23 16:16:21.076459,-764,,,9621,Invalid execution_time
192.168.101.197,/search,200,2026-03-23 16:16:21.423470,99,-100.0,,9622,Invalid rows_scanned
172.16.200.172,/profile,200,2026-03-23 16:16:21.911014,541,-100.0,2.0,9630,Invalid rows_scanned
192.168.248.202,/login,999,2026-03-23 16:16:22.017098,488,,,9631,Invalid status
10.0.57.194,/profile,999,2026-03-23 16:16:22.017098,472,,3.0,9632,Invalid status
10.0.95.179,/login,404,2026-03-23 16:16:22.217290,-413,1653.0,,9636,Invalid execution_time
172.16.76.44,/api/data,404,2026-03-23 16:16:22.663386,-702,4350.0,2.0,9638,Invalid execution_time
172.16.170.177,/login,999,2026-03-23 16:16:23.811389,623,372.0,4.0,9648,Invalid status
172.16.166.189,/checkout,999,2026-03-23 16:16:24.362289,645,4565.0,1.0,9658,Invalid status
192.168.82.181,/profile,200,2026-03-23 16:16:25.842211,-611,-100.0,2.0,9673,Invalid execution_time
172.16.143.145,/login,200,2026-03-23 16:16:25.842211,-653,4311.0,,9675,Invalid execution_time
10.0.203.218,/api/data,999,2026-03-23 16:16:26.844360,403,,,9689,Invalid status
10.0.84.101,/checkout,999,2026-03-23 16:16:27.076847,353,1888.0,4.0,9695,Invalid status
172.16.235.224,/profile,999,2026-03-23 16:16:27.076847,863,,,9696,Invalid status
172.16.137.178,/checkout,999,2026-03-23 16:16:27.209964,433,124.0,2.0,9702,Invalid status
172.16.186.154,/login,200,2026-03-23 16:16:29.065540,-640,,1.0,9719,Invalid execution_time
192.168.72.62,/checkout,200,2026-03-23 16:16:31.442651,-377,,3.0,9752,Invalid execution_time
192.168.249.10,/search,999,2026-03-23 16:16:32.981540,543,,,9775,Invalid status
192.168.138.85,/search,200,2026-03-23 16:16:33.492084,538,-100.0,,9781,Invalid rows_scanned
192.168.170.230,/profile,999,2026-03-23 16:16:34.527241,127,,,9792,Invalid status
172.16.20.184,/checkout,200,2026-03-23 16:16:34.911104,-559,3602.0,,9794,Invalid execution_time
192.168.194.161,/login,200,2026-03-23 16:16:35.592012,-443,2802.0,,9807,Invalid execution_time
10.0.204.105,/api/data,999,2026-03-23 16:16:35.835439,437,,4.0,9813,Invalid status
192.168.200.14,/login,999,2026-03-23 16:16:36.105242,240,2591.0,5.0,9820,Invalid status
192.168.53.28,/checkout,200,2026-03-23 16:16:36.354626,408,-100.0,1.0,9822,Invalid rows_scanned
172.16.102.141,/search,500,2026-03-23 16:16:37.065999,-694,,,9827,Invalid execution_time
10.0.224.103,/checkout,404,2026-03-23 16:16:38.794766,-582,3653.0,,9852,Invalid execution_time
172.16.101.216,/profile,200,2026-03-23 16:16:39.098636,687,-100.0,,9854,Invalid rows_scanned
192.168.190.45,/api/data,999,2026-03-23 16:16:39.098636,598,2443.0,5.0,9855,Invalid status
172.16.234.114,/api/data,999,2026-03-23 16:16:39.462057,569,35.0,,9861,Invalid status
10.0.207.247,/checkout,404,2026-03-23 16:16:40.697779,-491,,1.0,9868,Invalid execution_time
10.0.142.33,/api/data,200,2026-03-23 16:16:42.662316,523,-100.0,,9885,Invalid rows_scanned
10.0.171.117,/search,200,2026-03-23 16:16:42.778661,-675,,1.0,9889,Invalid execution_time
192.168.202.41,/api/data,999,2026-03-23 16:16:43.819089,279,1019.0,,9904,Invalid status
10.0.187.29,/profile,200,2026-03-23 16:16:43.819089,556,-100.0,4.0,9905,Invalid rows_scanned
10.0.24.248,/profile,200,2026-03-23 16:16:44.210044,-599,858.0,,9908,Invalid execution_time
10.0.108.230,/api/data,200,2026-03-23 16:16:44.311247,586,-100.0,,9915,Invalid rows_scanned
192.168.72.236,/search,404,2026-03-23 16:16:44.504506,258,-100.0,,9917,Invalid rows_scanned
192.168.160.146,/search,200,2026-03-23 16:16:46.013698,246,-100.0,,9928,Invalid rows_scanned
192.168.158.129,/checkout,999,2026-03-23 16:16:46.350634,157,399.0,5.0,9933,Invalid status
172.16.79.152,/checkout,200,2026-03-23 16:16:46.539047,-442,,,9937,Invalid execution_time
192.168.223.43,/search,200,2026-03-23 16:16:46.539047,570,-100.0,,9938,Invalid rows_scanned
172.16.56.109,/login,200,2026-03-23 16:16:46.539047,-699,,,9939,Invalid execution_time
192.168.170.36,/login,999,2026-03-23 16:16:47.234578,548,,,9950,Invalid status
172.16.189.90,/api/data,500,2026-03-23 16:16:48.368256,-665,,2.0,9963,Invalid execution_time
172.16.16.208,/api/data,200,2026-03-23 16:16:48.494475,-850,4648.0,1.0,9967,Invalid execution_time
172.16.220.122,/profile,999,2026-03-23 16:16:48.962848,370,3765.0,,9969,Invalid status
192.168.123.233,/api/data,999,2026-03-23 16:16:49.891806,34,3727.0,4.0,9985,Invalid status
192.168.133.3,/login,999,2026-03-23 16:16:51.342822,319,4066.0,,10000,Invalid status
10.0.97.121,/api/data,200,2026-03-23 16:16:51.468174,631,-100.0,,10002,Invalid rows_scanned
172.16.40.89,/checkout,200,2026-03-23 16:16:53.043121,674,-100.0,,10018,Invalid rows_scanned
10.0.81.90,/api/data,200,2026-03-23 16:16:53.524319,-510,4088.0,5.0,10026,Invalid execution_time
10.0.247.151,/profile,999,2026-03-23 16:16:56.261124,653,,,10054,Invalid status
192.168.170.246,/checkout,200,2026-03-23 16:16:57.032240,493,-100.0,,10067,Invalid rows_scanned
172.16.119.183,/search,200,2026-03-23 16:16:59.488660,-538,-100.0,4.0,10103,Invalid execution_time
172.16.192.80,/search,999,2026-03-23 16:16:59.685767,618,,,10105,Invalid status
172.16.150.57,/search,200,2026-03-23 16:17:00.402412,-643,2445.0,,10110,Invalid execution_time
172.16.50.32,/login,999,2026-03-23 16:17:01.014125,893,,,10122,Invalid status
172.16.43.32,/search,500,2026-03-23 16:17:01.232077,-347,1126.0,,10125,Invalid execution_time
192.168.108.237,/profile,404,2026-03-23 16:17:01.232077,436,-100.0,,10126,Invalid rows_scanned
192.168.88.229,/search,200,2026-03-23 16:17:01.602889,-374,540.0,,10130,Invalid execution_time
10.0.197.162,/profile,200,2026-03-23 16:17:01.730691,-519,,,10133,Invalid execution_time
10.0.8.253,/api/data,200,2026-03-23 16:17:01.938866,714,-100.0,2.0,10137,Invalid rows_scanned
192.168.198.240,/search,200,2026-03-23 16:17:01.938866,-378,4233.0,,10140,Invalid execution_time
10.0.232.232,/checkout,200,2026-03-23 16:17:02.212721,585,-100,1.0,10144,Invalid rows_scanned
192.168.39.44,/search,999,2026-03-23 16:17:02.907412,409,797,5.0,10151,Invalid status
172.16.124.243,/login,200,2026-03-23 16:17:03.199666,575,-100,,10158,Invalid rows_scanned
172.16.210.47,/checkout,500,2026-03-23 16:17:04.005218,-690,-100,,10166,Invalid execution_time
192.168.204.135,/api/data,999,2026-03-23 16:17:04.670942,738,2439,,10171,Invalid status
10.0.153.131,/search,200,2026-03-23 17:02:51.630650,-614,1583.0,,13,Invalid execution_time
172.16.249.59,/search,999,2026-03-23 17:02:51.630650,836,,,14,Invalid status
172.16.200.185,/profile,999,2026-03-23 17:02:51.630650,966,4609.0,,15,Invalid status
192.168.60.219,/search,200,2026-03-23 17:02:54.310384,-410,712.0,5.0,40,Invalid execution_time
192.168.91.237,/profile,404,2026-03-23 17:02:54.629242,-475,,,43,Invalid execution_time
192.168.192.231,/api/data,999,2026-03-23 17:02:54.873768,325,,5.0,44,Invalid status
192.168.200.60,/search,999,2026-03-23 17:02:55.664069,505,1418.0,,63,Invalid status
172.16.6.13,/profile,999,2026-03-23 17:02:55.951588,768,,,65,Invalid status
192.168.26.23,/search,999,2026-03-23 17:02:56.644593,94,,,72,Invalid status
172.16.135.193,/login,200,2026-03-23 17:02:56.881664,-646,,,73,Invalid execution_time
172.16.79.34,/search,200,2026-03-23 17:02:57.461295,-516,4574.0,,80,Invalid execution_time
192.168.19.157,/login,999,2026-03-23 17:02:57.852085,535,4255.0,,84,Invalid status
10.0.34.214,/api/data,404,2026-03-23 17:02:57.852085,-719,,5.0,85,Invalid execution_time
192.168.105.178,/search,200,2026-03-23 17:02:59.361014,-347,,4.0,105,Invalid execution_time
172.16.250.86,/login,200,2026-03-23 17:02:59.544948,-845,,,108,Invalid execution_time
10.0.229.187,/login,200,2026-03-23 17:02:59.544948,493,-100.0,,111,Invalid rows_scanned
10.0.2.53,/profile,200,2026-03-23 17:03:00.811991,487,-100.0,,127,Invalid rows_scanned
172.16.211.123,/search,200,2026-03-23 17:03:00.958853,-888,1198.0,,131,Invalid execution_time
192.168.224.184,/checkout,999,2026-03-23 17:03:01.649223,185,3980.0,,135,Invalid status
10.0.200.146,/profile,200,2026-03-23 17:03:01.649223,-430,,5.0,136,Invalid execution_time
192.168.146.225,/checkout,200,2026-03-23 17:03:03.437436,216,-100.0,5.0,152,Invalid rows_scanned
192.168.122.210,/profile,999,2026-03-23 17:03:03.437436,394,4134.0,2.0,154,Invalid status
172.16.182.88,/api/data,200,2026-03-23 17:03:03.776267,886,-100.0,,157,Invalid rows_scanned
192.168.8.61,/search,999,2026-03-23 17:03:04.012821,420,,,160,Invalid status
10.0.104.21,/profile,999,2026-03-23 17:03:04.682561,-453,-100.0,,166,Invalid execution_time
192.168.8.70,/search,200,2026-03-23 17:03:04.682561,-249,3754.0,,167,Invalid execution_time
172.16.230.51,/search,404,2026-03-23 17:03:06.554957,-522,,4.0,185,Invalid execution_time
192.168.37.74,/login,200,2026-03-23 17:03:07.474065,367,-100.0,2.0,191,Invalid rows_scanned
172.16.228.187,/api/data,500,2026-03-23 17:03:07.474065,-541,3883.0,,193,Invalid execution_time
192.168.213.78,/api/data,999,2026-03-23 17:03:08.003885,332,2901.0,4.0,200,Invalid status
172.16.209.193,/api/data,999,2026-03-23 17:03:08.224220,851,3714.0,5.0,206,Invalid status
192.168.175.20,/api/data,999,2026-03-23 17:03:08.989311,378,4741.0,,220,Invalid status
10.0.232.82,/profile,999,2026-03-23 17:03:09.253205,566,1971.0,2.0,223,Invalid status
172.16.19.72,/login,200,2026-03-23 17:03:09.382600,-598,,2.0,227,Invalid execution_time
10.0.31.197,/profile,999,2026-03-23 17:03:10.360509,311,2043.0,1.0,238,Invalid status
172.16.195.158,/profile,999,2026-03-23 17:03:10.606518,295,4602.0,2.0,243,Invalid status
10.0.68.70,/login,500,2026-03-23 17:03:10.961652,-175,,,249,Invalid execution_time
10.0.195.227,/profile,200,2026-03-23 17:03:12.247010,-509,821.0,3.0,269,Invalid execution_time
10.0.19.69,/login,999,2026-03-23 17:03:14.546797,288,,,284,Invalid status
172.16.40.245,/api/data,999,2026-03-23 17:03:15.524647,542,4788.0,2.0,299,Invalid status
172.16.162.107,/api/data,999,2026-03-23 17:03:16.934303,567,3030.0,,315,Invalid status
192.168.232.68,/checkout,999,2026-03-23 17:03:17.522685,267,4192.0,1.0,320,Invalid status
192.168.251.98,/profile,500,2026-03-23 17:03:17.522685,359,-100.0,,322,Invalid rows_scanned
192.168.59.138,/api/data,200,2026-03-23 17:03:17.857461,410,-100.0,5.0,326,Invalid rows_scanned
192.168.180.104,/login,999,2026-03-23 17:03:19.567495,184,2498.0,,345,Invalid status
10.0.44.253,/checkout,200,2026-03-23 17:03:20.300022,-476,3406.0,,351,Invalid execution_time
172.16.120.45,/login,200,2026-03-23 17:03:23.281131,-552,,,384,Invalid execution_time
10.0.227.84,/search,200,2026-03-23 17:03:24.147813,-335,,3.0,393,Invalid execution_time
192.168.167.162,/profile,200,2026-03-23 17:03:24.511270,406,-100.0,,400,Invalid rows_scanned
192.168.192.128,/profile,200,2026-03-23 17:03:24.767434,320,-100.0,2.0,402,Invalid rows_scanned
172.16.244.28,/api/data,200,2026-03-23 17:03:25.001592,543,-100.0,2.0,407,Invalid rows_scanned
10.0.191.26,/api/data,200,2026-03-23 17:03:26.868568,-457,,,424,Invalid execution_time
172.16.199.214,/search,200,2026-03-23 17:03:27.120799,581,-100.0,,428,Invalid rows_scanned
192.168.188.187,/api/data,200,2026-03-23 17:03:27.488694,-397,2825.0,,434,Invalid execution_time
192.168.161.84,/checkout,200,2026-03-23 17:03:27.621583,-506,,1.0,438,Invalid execution_time
192.168.105.99,/checkout,999,2026-03-23 17:03:27.901272,510,1881.0,3.0,443,Invalid status
10.0.232.36,/search,999,2026-03-23 17:03:28.149403,373,2705.0,1.0,444,Invalid status
192.168.250.21,/api/data,200,2026-03-23 17:03:29.268419,325,-100.0,1.0,458,Invalid rows_scanned
10.0.235.88,/search,200,2026-03-23 17:03:29.550915,-481,4740.0,4.0,465,Invalid execution_time
172.16.33.167,/checkout,200,2026-03-23 17:03:29.900818,-205,,,471,Invalid execution_time
192.168.3.196,/search,200,2026-03-23 17:03:29.900818,74,-100.0,,474,Invalid rows_scanned
192.168.202.232,/search,500,2026-03-23 17:03:30.655262,208,-100.0,,481,Invalid rows_scanned
10.0.159.104,/login,200,2026-03-23 17:03:30.834465,531,-100.0,4.0,487,Invalid rows_scanned
192.168.176.70,/search,999,2026-03-23 17:03:31.313797,244,-100.0,2.0,491,Invalid status
10.0.244.232,/login,200,2026-03-23 17:03:33.560190,-513,,5.0,512,Invalid execution_time
10.0.222.10,/checkout,999,2026-03-23 17:03:33.560190,402,49.0,,513,Invalid status
192.168.169.44,/search,999,2026-03-23 17:03:33.798419,509,3781.0,1.0,517,Invalid status
172.16.209.124,/checkout,200,2026-03-23 17:03:34.944318,390,-100.0,1.0,533,Invalid rows_scanned
192.168.19.107,/checkout,999,2026-03-23 17:03:36.164061,157,,,543,Invalid status
172.16.228.91,/login,200,2026-03-23 17:03:36.603916,550,-100.0,,550,Invalid rows_scanned
172.16.7.35,/checkout,200,2026-03-23 17:03:37.368941,-549,56.0,4.0,557,Invalid execution_time
10.0.76.244,/login,404,2026-03-23 17:03:37.773174,496,-100.0,2.0,562,Invalid rows_scanned
192.168.173.165,/profile,999,2026-03-23 17:03:38.430766,134,4588.0,,567,Invalid status
172.16.36.71,/api/data,200,2026-03-23 17:03:39.252194,-574,436.0,,574,Invalid execution_time
10.0.30.149,/login,999,2026-03-23 17:03:39.368266,451,732.0,,579,Invalid status
192.168.225.41,/api/data,999,2026-03-23 17:03:39.693980,240,,2.0,581,Invalid status
10.0.155.249,/profile,200,2026-03-23 17:03:39.693980,658,-100.0,2.0,582,Invalid rows_scanned
172.16.60.36,/search,200,2026-03-23 17:03:41.559773,-485,,2.0,609,Invalid execution_time
192.168.45.214,/login,200,2026-03-23 17:03:42.962688,-277,4968.0,5.0,619,Invalid execution_time
192.168.17.223,/search,200,2026-03-23 17:03:43.595241,-279,4682.0,1.0,622,Invalid execution_time
192.168.50.130,/profile,999,2026-03-23 17:03:44.061466,421,,2.0,627,Invalid status
10.0.30.221,/search,200,2026-03-23 17:03:44.295399,-393,1610.0,,632,Invalid execution_time
10.0.4.64,/profile,200,2026-03-23 17:03:45.527613,443,-100.0,1.0,647,Invalid rows_scanned
172.16.128.151,/login,200,2026-03-23 17:03:45.912844,-708,,,650,Invalid execution_time
10.0.50.242,/api/data,999,2026-03-23 17:03:47.011518,428,,2.0,661,Invalid status
10.0.118.49,/login,500,2026-03-23 17:03:47.317170,520,-100.0,5.0,664,Invalid rows_scanned
172.16.11.139,/profile,200,2026-03-23 17:03:49.260255,616,-100.0,4.0,686,Invalid rows_scanned
10.0.146.159,/search,999,2026-03-23 17:03:49.260255,797,,2.0,687,Invalid status
172.16.132.242,/checkout,200,2026-03-23 17:03:49.407036,563,-100.0,3.0,690,Invalid rows_scanned
10.0.81.69,/checkout,999,2026-03-23 17:03:50.880615,366,2281.0,,704,Invalid status
10.0.128.135,/api/data,500,2026-03-23 17:03:51.737067,-515,83.0,,716,Invalid execution_time
192.168.44.53,/api/data,200,2026-03-23 17:03:52.356048,-356,,2.0,722,Invalid execution_time
192.168.0.174,/profile,200,2026-03-23 17:03:53.869701,65,-100.0,,738,Invalid rows_scanned
192.168.77.178,/api/data,500,2026-03-23 17:03:54.126676,-590,,,740,Invalid execution_time
192.168.171.95,/api/data,999,2026-03-23 17:03:54.126676,334,4468.0,2.0,742,Invalid status
192.168.194.80,/profile,999,2026-03-23 17:03:54.386238,385,,,743,Invalid status
192.168.207.50,/login,999,2026-03-23 17:03:54.386238,486,1197.0,,745,Invalid status
172.16.114.127,/api/data,200,2026-03-23 17:03:54.531679,-404,,5.0,747,Invalid execution_time
10.0.64.39,/login,999,2026-03-23 17:03:55.067272,578,3718.0,,750,Invalid status
10.0.251.22,/checkout,200,2026-03-23 17:03:55.245375,-302,1846.0,3.0,752,Invalid execution_time
10.0.103.82,/login,200,2026-03-23 17:03:55.461892,-449,3591.0,,758,Invalid execution_time
10.0.36.191,/login,999,2026-03-23 17:03:55.753059,481,,5.0,764,Invalid status
10.0.252.43,/profile,200,2026-03-23 17:03:56.663467,-620,2615.0,,773,Invalid execution_time
172.16.100.252,/api/data,999,2026-03-23 17:03:58.191873,524,2717.0,,784,Invalid status
10.0.193.222,/search,404,2026-03-23 17:03:58.191873,694,-100.0,4.0,786,Invalid rows_scanned
172.16.229.223,/api/data,999,2026-03-23 17:03:58.465356,699,,,789,Invalid status
10.0.255.251,/api/data,999,2026-03-23 17:03:58.731421,189,2696.0,,791,Invalid status
10.0.123.97,/profile,200,2026-03-23 17:03:59.107387,-797,2479.0,5.0,796,Invalid execution_time
192.168.8.27,/api/data,500,2026-03-23 17:03:59.107387,-9,409.0,,800,Invalid execution_time
10.0.242.184,/api/data,200,2026-03-23 17:03:59.402434,-593,,4.0,802,Invalid execution_time
192.168.174.232,/profile,999,2026-03-23 17:03:59.402434,257,,5.0,803,Invalid status
10.0.246.235,/checkout,200,2026-03-23 17:04:01.413687,406,-100.0,,828,Invalid rows_scanned
10.0.184.37,/checkout,200,2026-03-23 17:04:02.404470,430,-100.0,1.0,835,Invalid rows_scanned
10.0.248.65,/api/data,200,2026-03-23 17:04:03.992528,-529,3496.0,5.0,858,Invalid execution_time
10.0.53.69,/api/data,200,2026-03-23 17:04:03.992528,545,-100.0,,859,Invalid rows_scanned
192.168.249.84,/checkout,200,2026-03-23 17:04:05.983218,416,-100.0,,881,Invalid rows_scanned
192.168.9.229,/login,404,2026-03-23 17:04:07.537007,-381,,,902,Invalid execution_time
192.168.248.48,/profile,999,2026-03-23 17:04:08.136792,393,1997.0,,911,Invalid status
10.0.155.193,/login,404,2026-03-23 17:04:08.413863,365,-100.0,,917,Invalid rows_scanned
192.168.117.42,/search,200,2026-03-23 17:04:09.131599,-373,,,921,Invalid execution_time
192.168.235.192,/checkout,200,2026-03-23 17:04:09.131599,-173,,,924,Invalid execution_time
172.16.238.216,/login,200,2026-03-23 17:04:10.274653,-646,2680.0,1.0,938,Invalid execution_time
192.168.155.11,/profile,200,2026-03-23 17:04:13.132077,-448,1794.0,2.0,968,Invalid execution_time
10.0.9.224,/search,200,2026-03-23 17:04:13.601598,-640,1467.0,3.0,975,Invalid execution_time
192.168.168.110,/search,200,2026-03-23 17:04:14.086387,-559,-100.0,,983,Invalid execution_time
192.168.112.12,/profile,999,2026-03-23 17:04:15.320478,257,,,995,Invalid status
10.0.229.247,/checkout,999,2026-03-23 17:04:16.582276,497,3543.0,,1006,Invalid status
10.0.87.33,/checkout,200,2026-03-23 17:04:17.274465,440,-100.0,,1017,Invalid rows_scanned
192.168.69.246,/checkout,404,2026-03-23 17:04:18.685181,621,-100.0,,1029,Invalid rows_scanned
172.16.176.212,/profile,200,2026-03-23 17:04:19.003501,658,-100.0,5.0,1032,Invalid rows_scanned
172.16.186.230,/api/data,200,2026-03-23 17:04:19.003501,-602,1665.0,1.0,1033,Invalid execution_time
192.168.110.73,/profile,999,2026-03-23 17:04:20.164546,487,989.0,5.0,1041,Invalid status
172.16.102.133,/search,200,2026-03-23 17:04:21.112255,262,-100.0,,1048,Invalid rows_scanned
172.16.70.197,/profile,999,2026-03-23 17:04:22.532443,814,880.0,2.0,1064,Invalid status
10.0.229.9,/checkout,999,2026-03-23 17:04:23.081748,410,2099.0,,1072,Invalid status
10.0.151.158,/search,999,2026-03-23 17:04:23.081748,533,2112.0,,1073,Invalid status
192.168.238.60,/api/data,999,2026-03-23 17:04:23.325707,407,,2.0,1078,Invalid status
10.0.163.230,/profile,200,2026-03-23 17:04:23.325707,-399,3501.0,,1079,Invalid execution_time
172.16.44.43,/search,200,2026-03-23 17:04:24.250068,-774,21.0,,1093,Invalid execution_time
10.0.191.197,/api/data,200,2026-03-23 17:04:24.505308,493,-100.0,1.0,1098,Invalid rows_scanned
172.16.204.91,/search,999,2026-03-23 17:04:26.467534,984,,,1113,Invalid status
192.168.38.77,/login,999,2026-03-23 17:04:26.809297,642,1775.0,,1118,Invalid status
172.16.129.17,/search,999,2026-03-23 17:04:27.150623,-649,1336.0,,1122,Invalid execution_time
192.168.225.1,/search,999,2026-03-23 17:04:27.280107,128,4726.0,3.0,1124,Invalid status
